scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL06_002503_20_0.0001_1_window_20,swat,1,normal_KL,vlinear,128,0,0.0001,0.1,0.3,0.4,0.5,0.375,27228,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.5714762827611665,0.5,0.65,0.65,0.7,0.375,0.14186260959111108,1.0,0.12373572587966919,8.081740280672717,0.323760986328125,20.13623046875,188.14894199371338,0.9407447099685669,7014.655442729508,2055.8330078125,1,0,0,mul,gate,split_max,symmetric,linear
swatGVAR_(no mean)_normal_KL06_002909_20_0.0001_1_window_20,swat,1,normal_KL,GVAR,128,0,0.0001,0.2,0.25,0.3,0.45,0.33,8697611,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05949424277031919,0.0,0.0,0.0,0.2,0.33,0.08717797887081347,1.0,0.08382515907287598,11.92959263137955,33.39712142944336,156.02587890625,174.53268814086914,0.8726634407043456,7561.907251063255,659.240234375,1,0,0,mul,gate,split_max,symmetric,linear
swatbaro_(no mean)_normal_KL06_003406_20_0.0001_1_window_20,swat,1,normal_KL,baro,1000,0,0.0001,0.35,0.475,0.475,0.525,0.48500000000000004,0,20,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.43749902399984386,0.35,0.5,0.5,0.55,0.48500000000000004,0.052678268764263715,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL06_003415_20_0.0001_1_window_20,swat,1,normal_KL,torai,1000,0,0.0001,0.1,0.35,0.35,0.4,0.32999999999999996,0,20,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.24572695722152238,0.1,0.35,0.35,0.4,0.32999999999999996,0.09539392014169458,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL06_003430_20_0.0001_1_window_20,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.3,0.1,0,20,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1299060564758239,0.0,0.25,0.25,0.3,0.1,0.12649110640673517,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL06_003444_20_0.0001_1_window_20,swat,1,normal_KL,cLSTM,128,0,0.0001,0.35,0.4,0.45,0.5,0.445,4732851,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04780884989228211,0.0,0.05,0.05,0.05,0.445,0.05220153254455275,1.0,0.18853987455368043,5.303917817741432,18.272762298583984,94.3876953125,220.639342546463,1.6105061499741826,4097.469606127109,1694.82763671875,1,0,0,mul,gate,split_max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL06_004057_20_0.0001_1_window_20,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.2,0.2,0.25,0.4,0.27999999999999997,91612,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.09409604398829523,0.05,0.05,0.05,0.05,0.27999999999999997,0.0714142842854285,1.0,0.08113634586334229,12.324932671780624,0.567840576171875,18.15673828125,1581.128086566925,7.905640432834625,834.7204829342182,2963.7841796875,1,0,0,mul,gate,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_012158_30_0.0001_1_window_30,swat,1,normal_KL,vlinear,128,0,0.0001,0.1,0.45,0.5,0.55,0.425,29028,30,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.5317024658955365,0.4,0.65,0.65,0.7,0.425,0.15206906325745548,1.0,0.21606935262680055,4.6281436392657715,0.3325347900390625,20.392578125,182.89315962791443,0.9144657981395722,4810.458749741665,3130.7080078125,1,0,0,mul,gate,split_max,symmetric,linear
swatGVAR_(no mean)_normal_KL06_012602_30_0.0001_1_window_30,swat,1,normal_KL,GVAR,128,0,0.0001,0.25,0.3,0.3,0.4,0.33499999999999996,13275301,30,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05535615746625806,0.0,0.05,0.05,0.1,0.33499999999999996,0.059371710435189594,1.0,0.08325589895248413,12.011160921711035,50.859622955322266,230.56005859375,81.25496196746826,0.837680020283178,5251.408525313659,991.2626953125,1,0,0,mul,gate,split_max,symmetric,linear
swatbaro_(no mean)_normal_KL06_012902_30_0.0001_1_window_30,swat,1,normal_KL,baro,1000,0,0.0001,0.4,0.55,0.575,0.575,0.5425000000000001,0,30,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4806839402427638,0.4,0.55,0.6,0.6,0.5425000000000001,0.060259853965969716,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL06_012911_30_0.0001_1_window_30,swat,1,normal_KL,torai,1000,0,0.0001,0.15,0.4,0.45,0.55,0.43499999999999994,0,30,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.30403595888116014,0.15,0.4,0.45,0.55,0.43499999999999994,0.1285496013218244,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL06_012927_30_0.0001_1_window_30,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.3,0.1,0,30,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1299060564758239,0.0,0.25,0.25,0.3,0.1,0.12649110640673517,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL06_012942_30_0.0001_1_window_30,swat,1,normal_KL,cLSTM,128,0,0.0001,0.35,0.35,0.4,0.5,0.41500000000000004,4732851,30,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0405675517592836,0.0,0.0,0.0,0.05,0.41500000000000004,0.059371710435189594,1.0,0.08113876581192017,12.32456508295926,18.272762298583984,94.5009765625,194.2937786579132,1.407925932303719,3124.454134318086,2509.8056640625,1,0,0,mul,gate,split_max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL06_013455_30_0.0001_1_window_30,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.25,0.35,0.45,0.45,0.39,91612,30,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07912027782420837,0.0,0.05,0.15,0.25,0.39,0.08,1.0,0.07775051593780517,12.861650986341083,0.567840576171875,18.16552734375,1632.0404090881348,8.160202045440673,539.0797893855877,4507.0146484375,1,0,0,mul,gate,split_max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_064811_20_0.0001_1_window_20,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.35,0.45,0.55,0.45,27228,20,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.20264206282456915,0.0,0.35,0.5,0.55,0.45,0.12041594578792297,1.0,0.08364017009735107,11.955977598276913,0.323760986328125,19.51123046875,183.1489143371582,0.915744571685791,7206.157922237992,2055.2080078125,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_065222_30_0.0001_1_window_30,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.4,0.5,0.55,0.47000000000000003,29028,30,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.23442349760828018,0.0,0.45,0.55,0.6,0.47000000000000003,0.11224972160321826,1.0,0.08383896350860595,11.927628374095434,0.3325347900390625,20.392578125,179.51919841766357,0.8975959920883179,4900.8685853926645,3130.7080078125,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_070229_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.35,0.5,0.55,0.43499999999999994,24348,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.22620400656690975,0.05,0.35,0.4,0.6,0.43499999999999994,0.136106575888162,1.0,0.07523051500320435,13.292478457144767,0.311309814453125,18.103515625,241.96173119544983,1.2098086559772492,27276.214165738747,339.45458984375,1,0,0,mul,gate,max,symmetric,linear
swatGVAR_(no mean)_normal_KL06_070829_4_0.0001_1_window_4,swat,1,normal_KL,GVAR,128,0,0.0001,0.2,0.35,0.35,0.35,0.325,1373307,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04264952140042629,0.0,0.0,0.0,0.0,0.325,0.05123475382979798,1.0,0.08667588233947754,11.53723473022597,5.457118988037109,38.52880859375,196.53558731079102,0.9826779365539551,33580.686787087696,132.9853515625,1,0,0,mul,gate,max,symmetric,linear
swatbaro_(no mean)_normal_KL06_071456_4_0.0001_1_window_4,swat,1,normal_KL,baro,1000,0,0.0001,0.1,0.2,0.25,0.3,0.24999999999999994,0,4,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.19552449769844654,0.1,0.2,0.25,0.35,0.24999999999999994,0.06324555320336757,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL06_071504_4_0.0001_1_window_4,swat,1,normal_KL,torai,1000,0,0.0001,0.2,0.3,0.35,0.4,0.33499999999999996,0,4,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2773140551594268,0.2,0.3,0.35,0.4,0.33499999999999996,0.07762087348130012,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL06_071515_4_0.0001_1_window_4,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.3,0.1,0,4,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1299060564758239,0.0,0.25,0.25,0.3,0.1,0.12649110640673517,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL06_071528_4_0.0001_1_window_4,swat,1,normal_KL,cLSTM,128,0,0.0001,0.15,0.4,0.4,0.4,0.375,4732851,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07856425952230021,0.0,0.0,0.05,0.2,0.375,0.07500000000000001,1.0,0.08568121194839477,11.671170111392605,18.272762298583984,94.20654296875,872.7796952724457,5.8185313018163045,5671.362460437238,371.5234375,1,0,0,mul,gate,max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL06_073917_4_0.0001_1_window_4,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.15,0.25,0.3,0.3,0.27499999999999997,91612,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0640638987056765,0.0,0.0,0.0,0.3,0.27499999999999997,0.04609772228646443,1.0,0.07396130561828614,13.520583386683223,0.567840576171875,18.14306640625,1305.7619683742523,6.5288098418712615,5054.366844683894,524.7412109375,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_081259_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.35,0.45,0.5,0.40499999999999997,25068,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.3949754812395563,0.25,0.55,0.6,0.6,0.40499999999999997,0.12539936203984453,1.0,0.08773397207260132,11.398093308399206,0.314239501953125,18.45458984375,110.9093828201294,1.0175172735791687,16214.958142149204,774.26123046875,1,0,0,mul,gate,max,symmetric,linear
swatGVAR_(no mean)_normal_KL06_081556_8_0.0001_1_window_8,swat,1,normal_KL,GVAR,128,0,0.0001,0.25,0.3,0.3,0.375,0.325,3204383,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05139407339124772,0.0,0.0,0.05,0.2,0.325,0.04330127018922194,1.0,0.08227037191390991,12.155044115352107,12.442119598388672,67.53662109375,131.91479349136353,0.8794319566090901,18760.97391731905,263.75634765625,1,0,0,mul,gate,max,symmetric,linear
swatbaro_(no mean)_normal_KL06_082009_8_0.0001_1_window_8,swat,1,normal_KL,baro,1000,0,0.0001,0.1,0.1,0.2,0.325,0.215,0,8,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.16917069450157685,0.1,0.1,0.2,0.35,0.215,0.09949874371066199,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL06_082017_8_0.0001_1_window_8,swat,1,normal_KL,torai,1000,0,0.0001,0.1,0.3,0.35,0.35,0.31,0,8,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2491403208187096,0.1,0.3,0.35,0.35,0.31,0.07348469228349533,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL06_082033_8_0.0001_1_window_8,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.3,0.1,0,8,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1299060564758239,0.0,0.25,0.25,0.3,0.1,0.12649110640673517,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL06_082046_8_0.0001_1_window_8,swat,1,normal_KL,cLSTM,128,0,0.0001,0.3,0.35,0.5,0.55,0.45999999999999996,4732851,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.040746055429097434,0.0,0.0,0.0,0.0,0.45999999999999996,0.0888819441731559,1.0,0.06960843801498413,14.366074408748215,18.272762298583984,94.251953125,331.08522152900696,3.1531925859905425,5232.474563496099,715.81005859375,1,0,0,mul,gate,max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL06_083058_8_0.0001_1_window_8,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.25,0.25,0.3,0.35,0.29,91612,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04655406071276791,0.0,0.0,0.0,0.05,0.29,0.029999999999999995,1.0,0.08164386749267578,12.248317365535254,0.567840576171875,18.146484375,1489.6625819206238,7.448312909603119,2215.132500505963,1115.4091796875,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_090835_12_0.0001_1_window_12,swat,1,normal_KL,vlinear,128,0,0.0001,0.1,0.35,0.4,0.5,0.4,25788,12,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.25727793120861286,0.1,0.35,0.4,0.5,0.4,0.12041594578792296,1.0,0.0798974871635437,12.516038182190647,0.317291259765625,18.80712890625,193.1132891178131,0.9655664455890656,11391.240913813872,1197.490234375,1,0,0,mul,gate,max,symmetric,linear
swatGVAR_(no mean)_normal_KL06_091258_12_0.0001_1_window_12,swat,1,normal_KL,GVAR,128,0,0.0001,0.15,0.25,0.35,0.4,0.315,5035459,12,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0751020194398966,0.0,0.05,0.05,0.2,0.315,0.07433034373659253,1.0,0.08211514949798585,12.178020817273534,19.427120208740234,95.3291015625,164.10556030273438,0.8591914151975621,12801.571111451218,395.9208984375,1,0,0,mul,gate,max,symmetric,linear
swatbaro_(no mean)_normal_KL06_091742_12_0.0001_1_window_12,swat,1,normal_KL,baro,1000,0,0.0001,0.15,0.2,0.2,0.425,0.25,0,12,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.21968566365940317,0.15,0.2,0.2,0.45,0.25,0.08660254037844387,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL06_091750_12_0.0001_1_window_12,swat,1,normal_KL,torai,1000,0,0.0001,0.15,0.25,0.3,0.5,0.32,0,12,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2609770287873835,0.15,0.25,0.3,0.5,0.32,0.1004987562112089,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL06_091814_12_0.0001_1_window_12,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.3,0.1,0,12,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1299060564758239,0.0,0.25,0.25,0.3,0.1,0.12649110640673517,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL06_091828_12_0.0001_1_window_12,swat,1,normal_KL,cLSTM,128,0,0.0001,0.4,0.45,0.45,0.5,0.45999999999999996,4732851,12,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05546778768120807,0.0,0.0,0.0,0.1,0.45999999999999996,0.029999999999999992,1.0,0.09270789623260497,10.786567710381332,18.272762298583984,94.296875,204.4741415977478,2.2469685889862396,4895.039500735699,1032.66455078125,1,0,0,mul,gate,max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL06_092501_12_0.0001_1_window_12,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.2,0.35,0.35,0.4,0.355,91612,12,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07989491674980384,0.05,0.05,0.05,0.05,0.355,0.061032778078668526,1.0,0.08007638454437256,12.488076299771901,0.567840576171875,18.14990234375,1554.7069342136383,7.773534671068192,1414.929046491097,1730.6044921875,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_114121_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.15,0.25,0.35,0.4,0.315,24348,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.11547952505598683,0.0,0.1,0.1,0.6,0.315,0.08381527307120105,1.0,0.1537790060043335,6.502838235095758,0.311309814453125,18.103515625,241.57066321372986,1.2078533160686493,27320.37041335943,339.45458984375,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_114802_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.05,0.25,0.35,0.55,0.32999999999999996,25068,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.14652621812370048,0.05,0.05,0.15,0.5,0.32999999999999996,0.12884098726725127,1.0,0.18813250064849854,5.315402689875323,0.314239501953125,18.45458984375,114.21299815177917,1.0478256711172402,15745.939858877482,774.26123046875,1,0,0,mul,gate,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_115416_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.35,0.4,0.4,0.36,73500,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.08630446906944525,0.0,0.05,0.1,0.25,0.36,0.07,1.0,0.1407473564147949,7.104929182846686,0.498809814453125,19.3408203125,358.2700686454773,1.7913503432273865,18421.298840151696,688.8779296875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_120329_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.3,0.3,0.4,0.325,74220,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.18772914449385036,0.05,0.2,0.35,0.5,0.325,0.051234753829797995,1.0,0.09849793910980224,10.15249668203954,0.501739501953125,20.3408203125,341.39451718330383,1.7069725859165192,9665.650248941312,1595.3330078125,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_121111_12_0.0001_1_window_12,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.4,0.33999999999999997,74940,12,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06911393421789688,0.0,0.0,0.15,0.25,0.33999999999999997,0.06633249580710801,1.0,0.10824588537216187,9.238226437539721,0.504791259765625,21.3427734375,334.1571936607361,1.6707859683036803,6583.129262910373,2480.36474609375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_123458_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.2,0.3,0.45,0.31,73501,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1549642183833732,0.05,0.15,0.3,0.4,0.31,0.09165151389911681,1.0,0.145321524143219,6.881293090584903,0.4988136291503906,19.3427734375,364.73753905296326,1.8236876952648162,18094.65517899886,704.81689453125,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_124406_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.3,0.3,0.4,0.32999999999999996,74221,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.166642377702069,0.0,0.25,0.4,0.4,0.32999999999999996,0.045825756949558406,1.0,0.12033604383468628,8.310062123811942,0.5017433166503906,20.3427734375,352.8080642223358,1.764040321111679,9352.96081531884,1631.27197265625,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_125206_12_0.0001_1_window_12,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.35,0.31,74941,12,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06840313840298208,0.0,0.05,0.1,0.2,0.31,0.043588989435406726,1.0,0.07605087757110596,13.149092185885971,0.5047950744628906,21.3447265625,345.35540866851807,1.7267770433425904,6369.670040730216,2536.3037109375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_130632_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.4,0.30999999999999994,90013,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07756971066341792,0.0,0.05,0.15,0.15,0.30999999999999994,0.058309518948453015,1.0,0.1078137755393982,9.275252582491852,0.5618019104003906,19.59521484375,388.1644809246063,1.9408224046230316,17002.586079693076,743.2568359375,1,0,0,mul,linear_attn,max,symmetric,linear
