scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL22_194633_7_0.0001_5_window_7,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.04285714285714285,0.11785714285714284,0.18928571428571428,0.4250000000000001,0.2103571428571429,795911,7,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_194754_10_0.0001_5_window_10,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.03,0.1275,0.21750000000000003,0.38249999999999995,0.20675,797450,10,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_194927_12_0.0001_5_window_12,swat,5,normal_KL,deep_mlp,256,2,0.0001,0.04583333333333334,0.10625,0.21041666666666664,0.36458333333333337,0.20437500000000003,798476,12,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_195104_5_0.0001_6_window_5,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.07999999999999999,0.14500000000000002,0.255,0.48500000000000004,0.2685,794885,5,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_195219_1_0.0001_6_window_1,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.2,0.35,0.475,0.6,0.45499999999999996,792833,1,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_195320_7_0.0001_6_window_7,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.04285714285714285,0.11785714285714284,0.1607142857142857,0.38928571428571435,0.2032142857142857,795911,7,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_195442_10_0.0001_6_window_10,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.03,0.10750000000000001,0.22749999999999998,0.40750000000000003,0.21225,797450,10,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_195615_12_0.0001_6_window_12,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.04583333333333334,0.08958333333333333,0.21458333333333335,0.36458333333333337,0.20145833333333335,798476,12,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_204500_5_0.0001_1_window_5,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.06999999999999999,0.075,0.135,0.305,0.152,1854822,5,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL22_204631_1_0.0001_1_window_1,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.2,0.325,0.325,0.475,0.3425,1592678,1,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL22_204738_7_0.0001_1_window_7,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.06428571428571428,0.06785714285714285,0.1107142857142857,0.28928571428571426,0.14357142857142854,1920358,7,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL22_204922_10_0.0001_1_window_10,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.06000000000000001,0.1125,0.2775,0.13575,2182502,10,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL22_205125_12_0.0001_1_window_12,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.05416666666666666,0.05833333333333333,0.10833333333333332,0.21875,0.11979166666666666,2379110,12,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL22_205338_15_0.0001_1_window_15,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.04666666666666667,0.056666666666666664,0.10666666666666666,0.2633333333333333,0.12566666666666668,2444646,15,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
